No. of obs,Cluster no., KWH   ,,,,,,,,,,,
696,2,0.0097,,,,,,,,,,,
697,2,0.0076,,,,,,,,,,,
698,2,0.0063,,,,,,,,,,,
699,2,0.0075,,,,,,,,,,,
700,2,0.0077,,,,,,,,,,,
701,2,0.0047,,,,,,,,,,,
702,2,0.006,,,,,,,,,,,
703,2,0.0045,,,,,,,,,,,
704,2,0.0064,,,,,,,,,,,
705,2,0.0051,,,,,,,,,,,
706,2,0.0059,,,,,,,,,,,
707,2,0.0056,,,,,,,,,,,
708,2,0.0067,,,,,,,,,,,
709,2,0.0114,,,,,,,,,,,
710,2,0.0108,,,,,,,,,,,
711,2,0.0112,,,,,,,,,,,
712,2,0.0109,,,,,,,,,,,
713,2,0.0117,,,,,,,,,,,
714,2,0.0218,,,,,,,,,,,
715,2,0.0127,,,,,,,,,,,
716,2,0.0114,,,,,,,,,,,
717,2,0.0092,,,,,,,,,,,
718,2,0.0072,,,,,,,,,,,
719,2,0.0043,,,,,,,,,,,
720,2,0.0059,,,,,,,,,,,
721,2,0.0053,,,,,,,,,,,
722,2,0.0054,,,,,,,,,,,
723,2,0.0061,,,,,,,,,,,
724,2,0.005,,,,,,,,,,,
725,2,0.0061,,,,,,,,,,,
726,2,0.0051,,,,,,,,,,,
727,2,0.0062,,,,,,,,,,,
728,2,0.0046,,,,,,,,,,,
729,2,0.0045,,,,,,,,,,,
730,2,0.0051,,,,,,,,,,,
731,2,0.0048,,,,,,,,,,,
732,2,0.0047,,,,,,,,,,,
733,2,0.004,,,,,,,,,,,
734,2,0.0039,,,,,,,,,,,
735,2,0.008,,,,,,,,,,,
736,2,0.0121,,,,,,,,,,,
737,2,0.0139,,,,,,,,,,,
738,2,0.0206,,,,,,,,,,,
739,2,0.0334,,,,,,,,,,,
740,2,0.0633,,,,,,,,,,,
741,2,0.0913,,,,,,,,,,,
742,2,0.0844,,,,,,,,,,,
743,2,0.0926,,,,,,,,,,,
744,2,0.0954,,,,,,,,,,,
745,2,0.0948,,,,,,,,,,,
746,2,0.0959,,,,,,,,,,,
747,2,0.0958,,,,,,,,,,,
748,2,0.0942,,,,,,,,,,,
749,2,0.1095,,,,,,,,,,,
750,2,0.0999,,,,,,,,,,,
751,2,0.0893,,,,,,,,,,,
752,2,0.0878,,,,,,,,,,,
753,2,0.0871,,,,,,,,,,,
754,2,0.0927,,,,,,,,,,,
755,2,0.0878,,,,,,,,,,,
756,2,0.0816,,,,,,,,,,,
757,2,0.0583,,,,,,,,,,,
758,2,0.0394,,,,,,,,,,,
759,2,0.0261,,,,,,,,,,,
760,2,0.0137,,,,,,,,,,,
761,2,0.0287,,,,,,,,,,,
762,2,0.0126,,,,,,,,,,,
763,2,0.0114,,,,,,,,,,,
764,2,0.01,,,,,,,,,,,
765,2,0.0074,,,,,,,,,,,
766,2,0.0043,,,,,,,,,,,
767,2,0.003,,,,,,,,,,,
768,2,0.004,,,,,,,,,,,
769,2,0.0037,,,,,,,,,,,
770,2,0.0039,,,,,,,,,,,
771,2,0.0041,,,,,,,,,,,
772,2,0.0029,,,,,,,,,,,
773,2,0.0048,,,,,,,,,,,
774,2,0.0034,,,,,,,,,,,
775,2,0.0039,,,,,,,,,,,
776,2,0.004,,,,,,,,,,,
777,2,0.0039,,,,,,,,,,,
778,2,0.0041,,,,,,,,,,,
779,2,0.003,,,,,,,,,,,
780,2,0.0044,,,,,,,,,,,
781,2,0.0031,,,,,,,,,,,
782,2,0.004,,,,,,,,,,,
783,2,0.0061,,,,,,,,,,,
784,2,0.0118,,,,,,,,,,,
785,2,0.0149,,,,,,,,,,,
786,2,0.0197,,,,,,,,,,,
787,2,0.0334,,,,,,,,,,,
788,2,0.0506,,,,,,,,,,,
789,2,0.0673,,,,,,,,,,,
790,2,0.0803,,,,,,,,,,,
791,2,0.1016,,,,,,,,,,,
792,2,0.0888,,,,,,,,,,,
793,2,0.0794,,,,,,,,,,,
794,2,0.0741,,,,,,,,,,,
795,2,0.0745,,,,,,,,,,,
796,2,0.0687,,,,,,,,,,,
797,2,0.0785,,,,,,,,,,,
798,2,0.0771,,,,,,,,,,,
799,2,0.1033,,,,,,,,,,,
800,2,0.1203,,,,,,,,,,,
801,2,0.117,,,,,,,,,,,
802,2,0.1131,,,,,,,,,,,
803,2,0.1093,,,,,,,,,,,
804,2,0.1003,,,,,,,,,,,
805,2,0.0781,,,,,,,,,,,
806,2,0.0679,,,,,,,,,,,
807,2,0.0337,,,,,,,,,,,
808,2,0.0214,,,,,,,,,,,
809,2,0.0358,,,,,,,,,,,
810,2,0.0101,,,,,,,,,,,
811,2,0.0101,,,,,,,,,,,
812,2,0.0109,,,,,,,,,,,
813,2,0.0091,,,,,,,,,,,
814,2,0.0047,,,,,,,,,,,
815,2,0.0042,,,,,,,,,,,
816,2,0.0035,,,,,,,,,,,
817,2,0.0041,,,,,,,,,,,
818,2,0.0029,,,,,,,,,,,
819,2,0.0046,,,,,,,,,,,
820,2,0.0035,,,,,,,,,,,
821,2,0.0037,,,,,,,,,,,
822,2,0.0041,,,,,,,,,,,
823,2,0.0038,,,,,,,,,,,
824,2,0.0042,,,,,,,,,,,
825,2,0.003,,,,,,,,,,,
826,2,0.0046,,,,,,,,,,,
827,2,0.0031,,,,,,,,,,,
828,2,0.0039,,,,,,,,,,,
829,2,0.0041,,,,,,,,,,,
830,2,0.004,,,,,,,,,,,
831,2,0.0054,,,,,,,,,,,
832,2,0.0123,,,,,,,,,,,
833,2,0.0138,,,,,,,,,,,
834,2,0.0251,,,,,,,,,,,
835,2,0.0427,,,,,,,,,,,
836,2,0.0818,,,,,,,,,,,
837,2,0.092,,,,,,,,,,,
838,2,0.0835,,,,,,,,,,,
839,2,0.0923,,,,,,,,,,,
840,2,0.0771,,,,,,,,,,,
841,2,0.0838,,,,,,,,,,,
842,2,0.0851,,,,,,,,,,,
843,2,0.0911,,,,,,,,,,,
844,2,0.0948,,,,,,,,,,,
845,2,0.0968,,,,,,,,,,,
846,2,0.0927,,,,,,,,,,,
847,2,0.1013,,,,,,,,,,,
848,2,0.1104,,,,,,,,,,,
849,2,0.0997,,,,,,,,,,,
850,2,0.1036,,,,,,,,,,,
851,2,0.0836,,,,,,,,,,,
852,2,0.0794,,,,,,,,,,,
853,2,0.0582,,,,,,,,,,,
854,2,0.0487,,,,,,,,,,,
855,2,0.037,,,,,,,,,,,
856,2,0.0241,,,,,,,,,,,
857,2,0.0439,,,,,,,,,,,
858,2,0.0244,,,,,,,,,,,
859,2,0.0136,,,,,,,,,,,
860,2,0.01,,,,,,,,,,,
861,2,0.0096,,,,,,,,,,,
862,2,0.0067,,,,,,,,,,,
863,2,0.0047,,,,,,,,,,,
864,2,0.0043,,,,,,,,,,,
865,2,0.0038,,,,,,,,,,,
866,2,0.005,,,,,,,,,,,
867,2,0.0043,,,,,,,,,,,
868,2,0.0048,,,,,,,,,,,
869,2,0.0042,,,,,,,,,,,
870,2,0.0042,,,,,,,,,,,
871,2,0.0052,,,,,,,,,,,
872,2,0.0034,,,,,,,,,,,
873,2,0.0051,,,,,,,,,,,
874,2,0.0041,,,,,,,,,,,
875,2,0.0043,,,,,,,,,,,
876,2,0.0045,,,,,,,,,,,
877,2,0.0045,,,,,,,,,,,
878,2,0.0042,,,,,,,,,,,
879,2,0.0075,,,,,,,,,,,
880,2,0.02,,,,,,,,,,,
881,2,0.0218,,,,,,,,,,,
882,2,0.0212,,,,,,,,,,,
883,2,0.0313,,,,,,,,,,,
884,2,0.0606,,,,,,,,,,,
885,2,0.069,,,,,,,,,,,
886,2,0.0731,,,,,,,,,,,
887,2,0.09,,,,,,,,,,,
888,2,0.0825,,,,,,,,,,,
889,2,0.0812,,,,,,,,,,,
890,2,0.0813,,,,,,,,,,,
891,2,0.0897,,,,,,,,,,,
892,2,0.0818,,,,,,,,,,,
893,2,0.084,,,,,,,,,,,
894,2,0.0876,,,,,,,,,,,
895,2,0.0942,,,,,,,,,,,
896,2,0.094,,,,,,,,,,,
897,2,0.0977,,,,,,,,,,,
898,2,0.1021,,,,,,,,,,,
899,2,0.0898,,,,,,,,,,,
900,2,0.0756,,,,,,,,,,,
901,2,0.0531,,,,,,,,,,,
902,2,0.0399,,,,,,,,,,,
903,2,0.0343,,,,,,,,,,,
904,2,0.0207,,,,,,,,,,,
905,2,0.0318,,,,,,,,,,,
906,2,0.009,,,,,,,,,,,
907,2,0.0089,,,,,,,,,,,
908,2,0.0092,,,,,,,,,,,
909,2,0.007,,,,,,,,,,,
910,2,0.0045,,,,,,,,,,,
911,2,0.0034,,,,,,,,,,,
912,2,0.0043,,,,,,,,,,,
913,2,0.0029,,,,,,,,,,,
914,2,0.0048,,,,,,,,,,,
915,2,0.0034,,,,,,,,,,,
916,2,0.0039,,,,,,,,,,,
917,2,0.0043,,,,,,,,,,,
918,2,0.0034,,,,,,,,,,,
919,2,0.0044,,,,,,,,,,,
920,2,0.0036,,,,,,,,,,,
921,2,0.0039,,,,,,,,,,,
922,2,0.0035,,,,,,,,,,,
923,2,0.0045,,,,,,,,,,,
924,2,0.0033,,,,,,,,,,,
925,2,0.0044,,,,,,,,,,,
926,2,0.0034,,,,,,,,,,,
927,2,0.0274,,,,,,,,,,,
928,2,0.0339,,,,,,,,,,,
929,2,0.0164,,,,,,,,,,,
930,2,0.017,,,,,,,,,,,
931,2,0.0316,,,,,,,,,,,
932,2,0.0512,,,,,,,,,,,
933,2,0.0622,,,,,,,,,,,
934,2,0.0867,,,,,,,,,,,
935,2,0.0796,,,,,,,,,,,
936,2,0.0782,,,,,,,,,,,
937,2,0.0794,,,,,,,,,,,
938,2,0.0827,,,,,,,,,,,
939,2,0.0796,,,,,,,,,,,
940,2,0.0804,,,,,,,,,,,
941,2,0.0808,,,,,,,,,,,
942,2,0.0793,,,,,,,,,,,
943,2,0.0753,,,,,,,,,,,
944,2,0.0893,,,,,,,,,,,
945,2,0.0959,,,,,,,,,,,
946,2,0.0884,,,,,,,,,,,
947,2,0.0761,,,,,,,,,,,
948,2,0.0703,,,,,,,,,,,
949,2,0.0486,,,,,,,,,,,
950,2,0.0338,,,,,,,,,,,
951,2,0.0272,,,,,,,,,,,
952,2,0.02,,,,,,,,,,,
953,2,0.0371,,,,,,,,,,,
954,2,0.017,,,,,,,,,,,
955,2,0.011,,,,,,,,,,,
956,2,0.0106,,,,,,,,,,,
957,2,0.01,,,,,,,,,,,
958,2,0.008,,,,,,,,,,,
959,2,0.0039,,,,,,,,,,,
960,2,0.0043,,,,,,,,,,,
961,2,0.0039,,,,,,,,,,,
962,2,0.0041,,,,,,,,,,,
963,2,0.0039,,,,,,,,,,,
964,2,0.0046,,,,,,,,,,,
965,2,0.0035,,,,,,,,,,,
966,2,0.0049,,,,,,,,,,,
967,2,0.0035,,,,,,,,,,,
968,2,0.0047,,,,,,,,,,,
969,2,0.0039,,,,,,,,,,,
970,2,0.0042,,,,,,,,,,,
971,2,0.0046,,,,,,,,,,,
972,2,0.0034,,,,,,,,,,,
973,2,0.005,,,,,,,,,,,
974,2,0.003,,,,,,,,,,,
975,2,0.0095,,,,,,,,,,,
976,2,0.0135,,,,,,,,,,,
977,2,0.0218,,,,,,,,,,,
978,2,0.0237,,,,,,,,,,,
979,2,0.0489,,,,,,,,,,,
980,2,0.0613,,,,,,,,,,,
981,2,0.0634,,,,,,,,,,,
982,2,0.0739,,,,,,,,,,,
983,2,0.0822,,,,,,,,,,,
984,2,0.0791,,,,,,,,,,,
985,2,0.0834,,,,,,,,,,,
986,2,0.0928,,,,,,,,,,,
987,2,0.0925,,,,,,,,,,,
988,2,0.091,,,,,,,,,,,
989,2,0.0673,,,,,,,,,,,
990,2,0.0584,,,,,,,,,,,
991,2,0.0456,,,,,,,,,,,
992,2,0.021,,,,,,,,,,,
993,2,0.0207,,,,,,,,,,,
994,2,0.0203,,,,,,,,,,,
995,2,0.0271,,,,,,,,,,,
996,2,0.0243,,,,,,,,,,,
997,2,0.0237,,,,,,,,,,,
998,2,0.0204,,,,,,,,,,,
999,2,0.0187,,,,,,,,,,,
1000,2,0.0323,,,,,,,,,,,
1001,2,0.0144,,,,,,,,,,,
1002,2,0.0113,,,,,,,,,,,
1003,2,0.0131,,,,,,,,,,,
1004,2,0.0123,,,,,,,,,,,
1005,2,0.0111,,,,,,,,,,,
1006,2,0.006,,,,,,,,,,,
1007,2,0.0053,,,,,,,,,,,
1008,2,0.0053,,,,,,,,,,,
1009,2,0.0055,,,,,,,,,,,
1010,2,0.005,,,,,,,,,,,
1011,2,0.0056,,,,,,,,,,,
1012,2,0.0056,,,,,,,,,,,
1013,2,0.0049,,,,,,,,,,,
1014,2,0.0063,,,,,,,,,,,
1015,2,0.0035,,,,,,,,,,,
1016,2,0.0051,,,,,,,,,,,
1017,2,0.0039,,,,,,,,,,,
1018,2,0.0045,,,,,,,,,,,
1019,2,0.004,,,,,,,,,,,
1020,2,0.0046,,,,,,,,,,,
1021,2,0.0043,,,,,,,,,,,
1022,2,0.0049,,,,,,,,,,,
1023,2,0.0065,,,,,,,,,,,
1024,2,0.0066,,,,,,,,,,,
1025,2,0.0083,,,,,,,,,,,
1026,2,0.0075,,,,,,,,,,,
1027,2,0.0094,,,,,,,,,,,
1028,2,0.0104,,,,,,,,,,,
1029,2,0.0093,,,,,,,,,,,
1030,2,0.009,,,,,,,,,,,
1031,2,0.0091,,,,,,,,,,,
1032,2,0.0067,,,,,,,,,,,
1033,2,0.0099,,,,,,,,,,,
1034,2,0.0092,,,,,,,,,,,
1035,2,0.0098,,,,,,,,,,,
1036,2,0.008,,,,,,,,,,,
1037,2,0.0105,,,,,,,,,,,
1038,2,0.0042,,,,,,,,,,,
1039,2,0.0066,,,,,,,,,,,
1040,2,0.0043,,,,,,,,,,,
1041,2,0.0063,,,,,,,,,,,
1042,2,0.0074,,,,,,,,,,,
1043,2,0.0078,,,,,,,,,,,
1044,2,0.0069,,,,,,,,,,,
1045,2,0.0073,,,,,,,,,,,
1046,2,0.01,,,,,,,,,,,
1047,2,0.0121,,,,,,,,,,,
1048,2,0.0104,,,,,,,,,,,
1049,2,0.0123,,,,,,,,,,,
1050,2,0.0098,,,,,,,,,,,
1051,2,0.0116,,,,,,,,,,,
1052,2,0.0117,,,,,,,,,,,
1053,2,0.0103,,,,,,,,,,,
1054,2,0.0075,,,,,,,,,,,
1055,2,0.0051,,,,,,,,,,,
1056,2,0.0063,,,,,,,,,,,
1057,2,0.0056,,,,,,,,,,,
1058,2,0.0061,,,,,,,,,,,
1059,2,0.0058,,,,,,,,,,,
1060,2,0.0059,,,,,,,,,,,
1061,2,0.0058,,,,,,,,,,,
1062,2,0.0064,,,,,,,,,,,
1063,2,0.005,,,,,,,,,,,
1064,2,0.0051,,,,,,,,,,,
1065,2,0.0044,,,,,,,,,,,
1066,2,0.0055,,,,,,,,,,,
1067,2,0.0041,,,,,,,,,,,
1068,2,0.0062,,,,,,,,,,,
1069,2,0.0038,,,,,,,,,,,
1070,2,0.0055,,,,,,,,,,,
1071,2,0.0096,,,,,,,,,,,
1072,2,0.0229,,,,,,,,,,,
1073,2,0.0226,,,,,,,,,,,
1074,2,0.0234,,,,,,,,,,,
1075,2,0.04,,,,,,,,,,,
1076,2,0.0589,,,,,,,,,,,
1077,2,0.0683,,,,,,,,,,,
1078,2,0.076,,,,,,,,,,,
1079,2,0.0891,,,,,,,,,,,
1080,2,0.0789,,,,,,,,,,,
1081,2,0.0829,,,,,,,,,,,
1082,2,0.0802,,,,,,,,,,,
1083,2,0.0789,,,,,,,,,,,
1084,2,0.0744,,,,,,,,,,,
1085,2,0.0832,,,,,,,,,,,
1086,2,0.0863,,,,,,,,,,,
1087,2,0.0896,,,,,,,,,,,
1088,2,0.0927,,,,,,,,,,,
1089,2,0.0931,,,,,,,,,,,
1090,2,0.0862,,,,,,,,,,,
1091,2,0.0896,,,,,,,,,,,
1092,2,0.0967,,,,,,,,,,,
1093,2,0.0616,,,,,,,,,,,
1094,2,0.0435,,,,,,,,,,,
1095,2,0.0389,,,,,,,,,,,
1096,2,0.0332,,,,,,,,,,,
1097,2,0.0397,,,,,,,,,,,
1098,2,0.013,,,,,,,,,,,
1099,2,0.0103,,,,,,,,,,,
1100,2,0.0113,,,,,,,,,,,
1101,2,0.0093,,,,,,,,,,,
1102,2,0.0054,,,,,,,,,,,
1103,2,0.0035,,,,,,,,,,,
1104,2,0.0049,,,,,,,,,,,
1105,2,0.003,,,,,,,,,,,
1106,2,0.0052,,,,,,,,,,,
1107,2,0.003,,,,,,,,,,,
1108,2,0.0049,,,,,,,,,,,
1109,2,0.0036,,,,,,,,,,,
1110,2,0.0045,,,,,,,,,,,
1111,2,0.0039,,,,,,,,,,,
1112,2,0.0042,,,,,,,,,,,
1113,2,0.004,,,,,,,,,,,
1114,2,0.0044,,,,,,,,,,,
1115,2,0.0039,,,,,,,,,,,
1116,2,0.0045,,,,,,,,,,,
1117,2,0.0036,,,,,,,,,,,
1118,2,0.005,,,,,,,,,,,
1119,2,0.0066,,,,,,,,,,,
1120,2,0.0188,,,,,,,,,,,
1121,2,0.0192,,,,,,,,,,,
1122,2,0.0143,,,,,,,,,,,
1123,2,0.0313,,,,,,,,,,,
1124,2,0.0564,,,,,,,,,,,
1125,2,0.0657,,,,,,,,,,,
1126,2,0.0699,,,,,,,,,,,
1127,2,0.0895,,,,,,,,,,,
1128,2,0.0782,,,,,,,,,,,
1129,2,0.0828,,,,,,,,,,,
1130,2,0.0916,,,,,,,,,,,
1131,2,0.0906,,,,,,,,,,,
1132,2,0.087,,,,,,,,,,,
1133,2,0.0861,,,,,,,,,,,
1134,2,0.0911,,,,,,,,,,,
1135,2,0.0812,,,,,,,,,,,
1136,2,0.087,,,,,,,,,,,
1137,2,0.0965,,,,,,,,,,,
1138,2,0.107,,,,,,,,,,,
1139,2,0.1093,,,,,,,,,,,
1140,2,0.0968,,,,,,,,,,,
1141,2,0.0622,,,,,,,,,,,
1142,2,0.0398,,,,,,,,,,,
1143,2,0.0173,,,,,,,,,,,
1144,2,0.0141,,,,,,,,,,,
1145,2,0.0119,,,,,,,,,,,
1146,2,0.0108,,,,,,,,,,,
1147,2,0.0107,,,,,,,,,,,
1148,2,0.0202,,,,,,,,,,,
1149,2,0.0259,,,,,,,,,,,
1150,2,0.0071,,,,,,,,,,,
1151,2,0.003,,,,,,,,,,,
1152,2,0.005,,,,,,,,,,,
1153,2,0.0031,,,,,,,,,,,
1154,2,0.0047,,,,,,,,,,,
1155,2,0.0032,,,,,,,,,,,
1156,2,0.0043,,,,,,,,,,,
1157,2,0.0038,,,,,,,,,,,
1158,2,0.0038,,,,,,,,,,,
1159,2,0.0044,,,,,,,,,,,
1160,2,0.0035,,,,,,,,,,,
1161,2,0.0047,,,,,,,,,,,
1162,2,0.0035,,,,,,,,,,,
1163,2,0.0044,,,,,,,,,,,
1164,2,0.0036,,,,,,,,,,,
1165,2,0.0047,,,,,,,,,,,
1166,2,0.0034,,,,,,,,,,,
1167,2,0.0106,,,,,,,,,,,
1168,2,0.009,,,,,,,,,,,
1169,2,0.007,,,,,,,,,,,
1170,2,0.025,,,,,,,,,,,
1171,2,0.0632,,,,,,,,,,,
1172,2,0.0998,,,,,,,,,,,
1173,2,0.1051,,,,,,,,,,,
1174,2,0.0745,,,,,,,,,,,
1175,2,0.0821,,,,,,,,,,,
1176,2,0.0778,,,,,,,,,,,
1177,2,0.0775,,,,,,,,,,,
1178,2,0.0767,,,,,,,,,,,
1179,2,0.0683,,,,,,,,,,,
1180,2,0.0654,,,,,,,,,,,
1181,2,0.0692,,,,,,,,,,,
1182,2,0.0697,,,,,,,,,,,
1183,2,0.0829,,,,,,,,,,,
1184,2,0.0798,,,,,,,,,,,
1185,2,0.0851,,,,,,,,,,,
1186,2,0.0769,,,,,,,,,,,
1187,2,0.098,,,,,,,,,,,
1188,2,0.1001,,,,,,,,,,,
1189,2,0.0698,,,,,,,,,,,
1190,2,0.0223,,,,,,,,,,,
1191,2,0.0147,,,,,,,,,,,
1192,2,0.0143,,,,,,,,,,,
1193,2,0.0185,,,,,,,,,,,
1194,2,0.0313,,,,,,,,,,,
1195,2,0.014,,,,,,,,,,,
1196,2,0.0143,,,,,,,,,,,
1197,2,0.0123,,,,,,,,,,,
1198,2,0.0083,,,,,,,,,,,
1199,2,0.0076,,,,,,,,,,,
1200,2,0.0078,,,,,,,,,,,
1201,2,0.0078,,,,,,,,,,,
1202,2,0.0083,,,,,,,,,,,
1203,2,0.0072,,,,,,,,,,,
1204,2,0.0084,,,,,,,,,,,
1205,2,0.0077,,,,,,,,,,,
1206,2,0.0084,,,,,,,,,,,
1207,2,0.0072,,,,,,,,,,,
1208,2,0.0089,,,,,,,,,,,
1209,2,0.0076,,,,,,,,,,,
1210,2,0.0082,,,,,,,,,,,
1211,2,0.008,,,,,,,,,,,
1212,2,0.0084,,,,,,,,,,,
1213,2,0.0045,,,,,,,,,,,
1214,2,0.0217,,,,,,,,,,,
1215,2,0.0272,,,,,,,,,,,
1216,2,0.0054,,,,,,,,,,,
1217,2,0.0078,,,,,,,,,,,
1218,2,0.0088,,,,,,,,,,,
1219,2,0.0101,,,,,,,,,,,
1220,2,0.0087,,,,,,,,,,,
1221,2,0.0077,,,,,,,,,,,
1222,2,0.0152,,,,,,,,,,,
1223,2,0.0178,,,,,,,,,,,
1224,2,0.0192,,,,,,,,,,,
1225,2,0.0115,,,,,,,,,,,
1226,2,0.0043,,,,,,,,,,,
1227,2,0.006,,,,,,,,,,,
1228,2,0.0065,,,,,,,,,,,
1229,2,0.0052,,,,,,,,,,,
1230,2,0.0046,,,,,,,,,,,
1231,2,0.005,,,,,,,,,,,
1232,2,0.0047,,,,,,,,,,,
1233,2,0.0065,,,,,,,,,,,
1234,2,0.0057,,,,,,,,,,,
1235,2,0.0067,,,,,,,,,,,
1236,2,0.0073,,,,,,,,,,,
1237,2,0.0091,,,,,,,,,,,
1238,2,0.0138,,,,,,,,,,,
1239,2,0.0136,,,,,,,,,,,
1240,2,0.0131,,,,,,,,,,,
1241,2,0.014,,,,,,,,,,,
1242,2,0.0145,,,,,,,,,,,
1243,2,0.018,,,,,,,,,,,
1244,2,0.013,,,,,,,,,,,
1245,2,0.0125,,,,,,,,,,,
1246,2,0.0089,,,,,,,,,,,
1247,2,0.0056,,,,,,,,,,,
1248,2,0.0059,,,,,,,,,,,
1249,2,0.0057,,,,,,,,,,,
1250,2,0.0052,,,,,,,,,,,
1251,2,0.0062,,,,,,,,,,,
1252,2,0.0056,,,,,,,,,,,
1253,2,0.0058,,,,,,,,,,,
1254,2,0.0061,,,,,,,,,,,
1255,2,0.0063,,,,,,,,,,,
1256,2,0.0049,,,,,,,,,,,
1257,2,0.0066,,,,,,,,,,,
1258,2,0.0051,,,,,,,,,,,
1259,2,0.006,,,,,,,,,,,
1260,2,0.0055,,,,,,,,,,,
1261,2,0.0203,,,,,,,,,,,
1262,2,0.0049,,,,,,,,,,,
1263,2,0.0104,,,,,,,,,,,
1264,2,0.0136,,,,,,,,,,,
1265,2,0.0194,,,,,,,,,,,
1266,2,0.0258,,,,,,,,,,,
1267,2,0.0324,,,,,,,,,,,
1268,2,0.0558,,,,,,,,,,,
1269,2,0.0627,,,,,,,,,,,
1270,2,0.0638,,,,,,,,,,,
1271,2,0.0777,,,,,,,,,,,
1272,2,0.0795,,,,,,,,,,,
1273,2,0.0797,,,,,,,,,,,
1274,2,0.0745,,,,,,,,,,,
1275,2,0.0776,,,,,,,,,,,
1276,2,0.0831,,,,,,,,,,,
1277,2,0.0866,,,,,,,,,,,
1278,2,0.0903,,,,,,,,,,,
1279,2,0.0783,,,,,,,,,,,
1280,2,0.0818,,,,,,,,,,,
1281,2,0.0855,,,,,,,,,,,
1282,2,0.0835,,,,,,,,,,,
1283,2,0.0767,,,,,,,,,,,
1284,2,0.0733,,,,,,,,,,,
1285,2,0.0585,,,,,,,,,,,
1286,2,0.0436,,,,,,,,,,,
1287,2,0.0183,,,,,,,,,,,
1288,2,0.0154,,,,,,,,,,,
1289,2,0.0175,,,,,,,,,,,
1290,2,0.0315,,,,,,,,,,,
1291,2,0.0196,,,,,,,,,,,
1292,2,0.0119,,,,,,,,,,,
1293,2,0.0114,,,,,,,,,,,
1294,2,0.0065,,,,,,,,,,,
1295,2,0.0055,,,,,,,,,,,
1296,2,0.0052,,,,,,,,,,,
1297,2,0.0052,,,,,,,,,,,
1298,2,0.0062,,,,,,,,,,,
1299,2,0.0044,,,,,,,,,,,
1300,2,0.0063,,,,,,,,,,,
1301,2,0.005,,,,,,,,,,,
1302,2,0.0058,,,,,,,,,,,
1303,2,0.0051,,,,,,,,,,,
1304,2,0.0062,,,,,,,,,,,
1305,2,0.0048,,,,,,,,,,,
1306,2,0.0065,,,,,,,,,,,
1307,2,0.0046,,,,,,,,,,,
1308,2,0.0062,,,,,,,,,,,
1309,2,0.0052,,,,,,,,,,,
1310,2,0.0079,,,,,,,,,,,
1311,2,0.007,,,,,,,,,,,
1312,2,0.0193,,,,,,,,,,,
1313,2,0.0273,,,,,,,,,,,
1314,2,0.025,,,,,,,,,,,
1315,2,0.049,,,,,,,,,,,
1316,2,0.0721,,,,,,,,,,,
1317,2,0.0694,,,,,,,,,,,
1318,2,0.0719,,,,,,,,,,,
1319,2,0.0752,,,,,,,,,,,
1320,2,0.0734,,,,,,,,,,,
1321,2,0.0734,,,,,,,,,,,
1322,2,0.067,,,,,,,,,,,
1323,2,0.0693,,,,,,,,,,,
1324,2,0.0661,,,,,,,,,,,
1325,2,0.0457,,,,,,,,,,,
1326,2,0.0397,,,,,,,,,,,
1327,2,0.0395,,,,,,,,,,,
1328,2,0.0362,,,,,,,,,,,
1329,2,0.0335,,,,,,,,,,,
1330,2,0.0286,,,,,,,,,,,
1331,2,0.016,,,,,,,,,,,
1332,2,0.0125,,,,,,,,,,,
1333,2,0.0111,,,,,,,,,,,
1334,2,0.0125,,,,,,,,,,,
1335,2,0.0116,,,,,,,,,,,
1336,2,0.0127,,,,,,,,,,,
1337,2,0.0266,,,,,,,,,,,
1338,2,0.018,,,,,,,,,,,
1339,2,0.0114,,,,,,,,,,,
1340,2,0.0116,,,,,,,,,,,
1341,2,0.0096,,,,,,,,,,,
1342,2,0.0062,,,,,,,,,,,
1343,2,0.0043,,,,,,,,,,,
1344,2,0.0056,,,,,,,,,,,
1345,2,0.0043,,,,,,,,,,,
1346,2,0.0056,,,,,,,,,,,
1347,2,0.0043,,,,,,,,,,,
1348,2,0.0056,,,,,,,,,,,
1349,2,0.0043,,,,,,,,,,,
1350,2,0.0058,,,,,,,,,,,
1351,2,0.0043,,,,,,,,,,,
1352,2,0.0058,,,,,,,,,,,
1353,2,0.0044,,,,,,,,,,,
1354,2,0.0059,,,,,,,,,,,
1355,2,0.0044,,,,,,,,,,,
1356,2,0.0052,,,,,,,,,,,
1357,2,0.0032,,,,,,,,,,,
1358,2,0.0046,,,,,,,,,,,
1359,2,0.0075,,,,,,,,,,,
1360,2,0.0088,,,,,,,,,,,
1361,2,0.0092,,,,,,,,,,,
1362,2,0.0105,,,,,,,,,,,
1363,2,0.0079,,,,,,,,,,,
1364,2,0.0085,,,,,,,,,,,
1365,2,0.0033,,,,,,,,,,,
1366,2,0.0045,,,,,,,,,,,
1367,2,0.0028,,,,,,,,,,,
1368,2,0.0043,,,,,,,,,,,
1369,2,0.002,,,,,,,,,,,
1370,2,0.0046,,,,,,,,,,,
1371,2,0.0037,,,,,,,,,,,
1372,2,0.0049,,,,,,,,,,,
1373,2,0.0168,,,,,,,,,,,
1374,2,0.0334,,,,,,,,,,,
1375,2,0.0308,,,,,,,,,,,
1376,2,0.032,,,,,,,,,,,
1377,2,0.0298,,,,,,,,,,,
1378,2,0.028,,,,,,,,,,,
